Date;Time of day;Biomass[MWh];Hydropower[MWh];Wind offshore[MWh];Wind onshore[MWh];Photovoltaics[MWh];Other renewable[MWh];Nuclear[MWh];Fossil brown coal[MWh];Fossil hard coal[MWh];Fossil gas[MWh];Hydro pumped storage[MWh];Other conventional[MWh]
May 14, 2020;10:45 PM;1,186;523;278;2,282;0;41;1,315;2,183;716;1,965;127;312
May 14, 2020;11:00 PM;1,188;580;282;2,353;0;41;1,303;2,122;706;1,795;238;314
May 14, 2020;11:15 PM;1,187;528;301;2,398;0;41;1,292;2,072;703;1,800;83;315
May 14, 2020;11:30 PM;1,186;510;310;2,419;0;41;1,292;2,052;700;1,776;35;315
May 14, 2020;11:45 PM;1,186;527;334;2,439;0;41;1,293;1,965;698;1,727;31;315
May 15, 2020;12:00 AM;1,184;581;348;2,468;0;41;1,293;1,799;691;1,596;31;315
May 15, 2020;12:15 AM;1,185;533;381;2,466;0;41;1,291;1,640;701;1,592;9;318
May 15, 2020;12:30 AM;1,188;506;382;2,453;0;41;1,291;1,554;701;1,538;13;316
May 15, 2020;12:45 AM;1,189;513;406;2,434;0;41;1,291;1,465;703;1,492;14;318
May 15, 2020;1:00 AM;1,184;514;443;2,423;0;41;1,291;1,356;703;1,489;21;320
May 15, 2020;1:15 AM;1,182;507;472;2,431;0;41;1,290;1,300;700;1,495;23;316
May 15, 2020;1:30 AM;1,180;505;504;2,427;0;41;1,290;1,309;702;1,482;23;315
May 15, 2020;1:45 AM;1,185;506;522;2,427;0;41;1,290;1,190;697;1,479;16;316
May 15, 2020;2:00 AM;1,189;515;525;2,414;0;42;1,290;1,190;696;1,494;5;317
May 15, 2020;2:15 AM;1,193;510;548;2,417;0;42;1,291;1,182;698;1,506;12;315
May 15, 2020;2:30 AM;1,192;518;603;2,430;0;42;1,291;1,179;701;1,491;11;316
May 15, 2020;2:45 AM;1,190;514;659;2,396;0;42;1,291;1,175;701;1,483;12;314
May 15, 2020;3:00 AM;1,192;518;683;2,351;0;42;1,291;1,179;701;1,489;12;314
May 15, 2020;3:15 AM;1,193;517;700;2,314;0;42;1,291;1,185;703;1,488;12;312
May 15, 2020;3:30 AM;1,195;516;729;2,281;0;42;1,291;1,185;704;1,486;13;312
May 15, 2020;3:45 AM;1,192;518;776;2,224;0;42;1,291;1,183;703;1,500;14;313
May 15, 2020;4:00 AM;1,191;518;808;2,161;0;42;1,292;1,210;696;1,497;6;314
May 15, 2020;4:15 AM;1,191;525;850;2,129;0;42;1,292;1,223;697;1,501;1;318
May 15, 2020;4:30 AM;1,191;540;873;2,051;0;42;1,292;1,236;703;1,502;28;317
May 15, 2020;4:45 AM;1,190;540;863;1,995;0;42;1,292;1,268;713;1,510;54;314
May 15, 2020;5:00 AM;1,191;524;890;1,946;2;42;1,296;1,370;719;1,544;12;312
May 15, 2020;5:15 AM;1,191;535;914;1,890;8;42;1,300;1,423;723;1,547;33;313
May 15, 2020;5:30 AM;1,189;537;912;1,862;28;42;1,300;1,478;723;1,559;40;313
May 15, 2020;5:45 AM;1,191;538;935;1,798;64;42;1,300;1,663;714;1,564;64;314
May 15, 2020;6:00 AM;1,191;535;959;1,730;134;42;1,309;1,850;653;1,612;87;312
May 15, 2020;6:15 AM;1,189;532;960;1,651;257;42;1,312;2,011;672;1,629;143;314
May 15, 2020;6:30 AM;1,186;530;951;1,583;431;42;1,312;2,050;683;1,646;374;313
May 15, 2020;6:45 AM;1,184;533;930;1,522;643;42;1,312;2,056;685;1,681;542;313
May 15, 2020;7:00 AM;1,186;525;912;1,419;884;42;1,319;2,059;679;1,682;912;312
May 15, 2020;7:15 AM;1,182;540;897;1,300;1,154;42;1,322;2,083;682;1,682;992;315
May 15, 2020;7:30 AM;1,179;524;880;1,206;1,460;42;1,322;2,092;687;1,683;971;314
May 15, 2020;7:45 AM;1,178;533;852;1,101;1,790;42;1,323;2,085;689;1,681;1,001;313
May 15, 2020;8:00 AM;1,182;562;830;1,013;2,130;42;1,318;2,088;701;1,675;1,239;316
May 15, 2020;8:15 AM;1,181;556;804;988;2,482;42;1,318;2,088;708;1,682;1,153;314
May 15, 2020;8:30 AM;1,180;545;788;987;2,827;42;1,318;2,087;712;1,676;933;318
May 15, 2020;8:45 AM;1,185;531;751;1,013;3,186;42;1,318;2,081;708;1,672;744;314
May 15, 2020;9:00 AM;1,187;589;713;1,043;3,537;42;1,320;2,070;706;1,647;937;314
May 15, 2020;9:15 AM;1,187;582;696;1,077;3,873;42;1,322;2,072;672;1,647;839;314
May 15, 2020;9:30 AM;1,185;564;720;1,111;4,189;42;1,321;2,074;602;1,645;649;314
May 15, 2020;9:45 AM;1,186;525;730;1,164;4,476;42;1,320;2,050;603;1,649;553;314
May 15, 2020;10:00 AM;1,185;583;740;1,241;4,733;41;1,321;2,049;601;1,624;262;314
May 15, 2020;10:15 AM;1,184;540;723;1,358;4,900;41;1,318;2,044;599;1,623;106;311
May 15, 2020;10:30 AM;1,185;538;701;1,511;5,050;41;1,313;2,018;600;1,625;55;312
May 15, 2020;10:45 AM;1,183;526;714;1,631;5,170;41;1,311;1,971;601;1,625;56;312
May 15, 2020;11:00 AM;1,183;546;740;1,744;5,200;41;1,294;1,835;600;1,606;52;310
May 15, 2020;11:15 AM;1,179;555;748;1,784;5,191;40;1,303;1,770;602;1,570;102;309
May 15, 2020;11:30 AM;1,182;567;742;1,855;5,216;39;1,302;1,757;600;1,568;104;309
May 15, 2020;11:45 AM;1,181;563;745;1,906;5,143;39;1,300;1,723;599;1,596;124;309
May 15, 2020;12:00 PM;1,184;566;765;1,889;5,140;39;1,304;1,667;598;1,530;225;308
May 15, 2020;12:15 PM;1,182;527;791;1,960;5,094;39;1,300;1,651;603;1,524;234;307
May 15, 2020;12:30 PM;1,178;556;803;2,014;5,070;39;1,287;1,632;602;1,523;288;308
May 15, 2020;12:45 PM;1,177;553;809;2,093;5,072;39;1,289;1,580;603;1,492;207;310
May 15, 2020;1:00 PM;1,180;566;850;2,135;5,055;39;1,279;1,487;598;1,445;51;310
May 15, 2020;1:15 PM;1,177;528;872;2,223;5,007;39;1,280;1,397;590;1,451;46;310
May 15, 2020;1:30 PM;1,176;533;872;2,286;5,003;39;1,281;1,368;583;1,433;45;308
May 15, 2020;1:45 PM;1,179;526;874;2,330;4,921;39;1,281;1,293;632;1,406;34;310
May 15, 2020;2:00 PM;1,178;529;876;2,370;4,896;39;1,279;1,244;645;1,419;53;307
May 15, 2020;2:15 PM;1,176;532;905;2,407;4,890;39;1,281;1,231;643;1,431;46;307
May 15, 2020;2:30 PM;1,180;526;917;2,452;4,790;39;1,280;1,238;620;1,429;54;305
May 15, 2020;2:45 PM;1,183;518;976;2,519;4,714;39;1,276;1,230;645;1,431;32;305
May 15, 2020;3:00 PM;1,187;532;1,014;2,578;4,609;39;1,272;1,242;647;1,440;17;303
May 15, 2020;3:15 PM;1,188;544;997;2,634;4,453;39;1,276;1,223;647;1,434;2;302
May 15, 2020;3:30 PM;1,189;560;985;2,794;4,301;39;1,276;1,227;643;1,440;6;299
May 15, 2020;3:45 PM;1,188;548;1,008;2,925;4,164;39;1,272;1,220;645;1,436;3;299
May 15, 2020;4:00 PM;1,193;534;1,026;3,052;3,997;39;1,274;1,182;646;1,409;2;303
May 15, 2020;4:15 PM;1,193;539;1,035;3,130;3,784;39;1,277;1,161;646;1,406;2;306
May 15, 2020;4:30 PM;1,194;540;1,041;3,155;3,535;39;1,277;1,174;650;1,404;2;308
May 15, 2020;4:45 PM;1,195;550;1,064;3,176;3,292;39;1,283;1,213;655;1,414;4;303
May 15, 2020;5:00 PM;1,192;544;1,090;3,153;3,077;39;1,286;1,290;668;1,431;4;302
May 15, 2020;5:15 PM;1,195;548;1,112;3,166;2,826;39;1,286;1,406;646;1,442;10;303
May 15, 2020;5:30 PM;1,194;549;1,108;3,190;2,562;39;1,287;1,500;640;1,479;14;300
May 15, 2020;5:45 PM;1,195;556;1,115;3,176;2,294;39;1,287;1,629;639;1,496;204;300
May 15, 2020;6:00 PM;1,195;532;1,057;3,182;2,033;39;1,287;1,728;625;1,566;106;301
May 15, 2020;6:15 PM;1,195;549;1,049;3,185;1,743;39;1,287;1,810;620;1,530;240;301
May 15, 2020;6:30 PM;1,200;559;1,037;3,181;1,469;39;1,287;1,875;616;1,535;433;305
May 15, 2020;6:45 PM;1,198;557;1,058;3,076;1,218;40;1,287;1,891;617;1,522;699;306
May 15, 2020;7:00 PM;1,195;543;1,042;2,992;974;40;1,286;1,909;616;1,513;646;309
May 15, 2020;7:15 PM;1,195;557;1,054;2,935;749;40;1,286;1,907;616;1,514;801;309
May 15, 2020;7:30 PM;1,189;556;1,012;2,771;569;40;1,287;1,879;618;1,532;1,014;309
May 15, 2020;7:45 PM;1,186;548;967;2,588;399;40;1,287;1,844;617;1,531;1,175;308
May 15, 2020;8:00 PM;1,189;546;943;2,514;261;40;1,287;1,837;616;1,529;1,055;311
May 15, 2020;8:15 PM;1,193;538;963;2,374;146;40;1,287;1,865;614;1,533;1,050;310
May 15, 2020;8:30 PM;1,191;531;974;2,269;64;40;1,288;1,878;608;1,578;1,052;309
May 15, 2020;8:45 PM;1,185;526;967;2,254;19;40;1,290;1,876;591;1,588;977;314
May 15, 2020;9:00 PM;1,191;547;957;2,230;4;41;1,306;1,926;576;1,604;1,116;311
May 15, 2020;9:15 PM;1,188;536;958;2,180;1;41;1,310;1,960;572;1,612;1,022;310
May 15, 2020;9:30 PM;1,187;536;953;2,197;0;41;1,311;1,943;566;1,603;877;312
May 15, 2020;9:45 PM;1,183;522;939;2,211;0;41;1,311;1,924;560;1,604;786;311
May 15, 2020;10:00 PM;1,185;553;967;2,189;0;41;1,310;1,922;558;1,589;853;315
May 15, 2020;10:15 PM;1,183;544;983;2,219;0;41;1,305;1,876;556;1,594;644;314
May 15, 2020;10:30 PM;1,181;536;995;2,294;0;41;1,305;1,839;558;1,611;557;312
May 15, 2020;10:45 PM;1,182;535;998;2,335;0;41;1,305;1,770;554;1,584;409;312
May 15, 2020;11:00 PM;1,181;545;1,011;2,348;0;41;1,289;1,623;547;1,490;180;314
May 15, 2020;11:15 PM;1,180;527;1,026;2,379;0;41;1,286;1,496;548;1,458;94;311
May 15, 2020;11:30 PM;1,180;548;1,038;2,411;0;41;1,277;1,457;548;1,436;75;313
May 15, 2020;11:45 PM;1,182;534;1,031;2,451;0;41;1,277;1,424;557;1,428;57;313
May 16, 2020;12:00 AM;1,179;559;1,021;2,499;0;41;1,277;1,343;570;1,315;116;305
May 16, 2020;12:15 AM;1,182;558;1,010;2,536;0;40;1,276;1,224;586;1,316;112;303
May 16, 2020;12:30 AM;1,181;547;988;2,550;0;40;1,275;1,188;593;1,304;80;304
May 16, 2020;12:45 AM;1,182;524;988;2,585;0;40;1,275;1,164;600;1,274;64;303
May 16, 2020;1:00 AM;1,181;567;966;2,604;0;40;1,277;1,140;603;1,234;90;303
May 16, 2020;1:15 AM;1,181;554;954;2,607;0;40;1,276;1,112;600;1,232;41;303
May 16, 2020;1:30 AM;1,184;550;938;2,600;0;40;1,275;1,120;599;1,182;32;302
May 16, 2020;1:45 AM;1,178;548;923;2,573;0;40;1,275;1,115;601;1,097;39;303
May 16, 2020;2:00 AM;1,182;546;917;2,540;0;40;1,280;1,093;592;986;79;303
May 16, 2020;2:15 AM;1,183;540;912;2,543;0;40;1,286;1,083;576;982;52;303
May 16, 2020;2:30 AM;1,185;541;930;2,568;0;40;1,286;1,062;567;976;41;302
May 16, 2020;2:45 AM;1,185;534;954;2,574;0;40;1,285;1,051;567;977;39;301
May 16, 2020;3:00 AM;1,182;550;958;2,572;0;40;1,286;1,027;561;983;57;300
May 16, 2020;3:15 AM;1,188;551;951;2,548;0;40;1,286;1,014;559;987;56;300
May 16, 2020;3:30 AM;1,185;548;939;2,546;0;40;1,286;1,005;562;982;49;300
May 16, 2020;3:45 AM;1,183;546;943;2,522;0;40;1,286;1,005;564;972;50;300
May 16, 2020;4:00 AM;1,183;528;942;2,486;0;41;1,287;1,005;566;926;38;304
May 16, 2020;4:15 AM;1,183;518;929;2,492;0;42;1,287;1,011;559;926;38;305
May 16, 2020;4:30 AM;1,187;516;942;2,506;0;42;1,286;1,013;561;928;32;305
May 16, 2020;4:45 AM;1,186;517;961;2,482;0;42;1,285;1,017;561;932;27;305
May 16, 2020;5:00 AM;1,185;519;969;2,475;1;42;1,287;1,021;566;967;42;306
May 16, 2020;5:15 AM;1,185;518;953;2,434;9;42;1,289;1,018;561;971;12;307
May 16, 2020;5:30 AM;1,188;517;940;2,414;29;42;1,289;1,015;559;964;11;303
May 16, 2020;5:45 AM;1,187;512;934;2,408;79;42;1,290;1,014;557;971;6;305
May 16, 2020;6:00 AM;1,187;513;927;2,370;181;42;1,290;1,013;555;972;36;303
May 16, 2020;6:15 AM;1,185;511;912;2,322;338;42;1,291;1,004;557;971;56;304
May 16, 2020;6:30 AM;1,186;520;902;2,273;544;42;1,291;1,002;559;971;57;304
May 16, 2020;6:45 AM;1,186;532;886;2,201;796;42;1,291;1,004;561;993;72;305
May 16, 2020;7:00 AM;1,190;536;864;2,094;1,099;42;1,292;996;565;1,030;105;304
May 16, 2020;7:15 AM;1,189;525;853;1,953;1,437;42;1,292;996;567;1,026;61;303
May 16, 2020;7:30 AM;1,188;521;857;1,861;1,823;42;1,293;995;570;987;86;303
May 16, 2020;7:45 AM;1,184;514;849;1,807;2,246;42;1,291;999;566;947;34;304
May 16, 2020;8:00 AM;1,181;531;845;1,800;2,710;42;1,289;1,000;559;917;108;305
May 16, 2020;8:15 AM;1,186;513;841;1,818;3,160;42;1,289;997;555;909;19;305
May 16, 2020;8:30 AM;1,186;538;818;1,896;3,623;42;1,288;1,003;558;906;21;303
May 16, 2020;8:45 AM;1,185;532;805;1,974;4,072;42;1,287;1,010;557;876;28;304
May 16, 2020;9:00 AM;1,185;562;808;2,030;4,502;42;1,284;1,015;557;805;75;305
May 16, 2020;9:15 AM;1,183;528;788;2,067;4,923;42;1,281;1,013;556;802;34;304
May 16, 2020;9:30 AM;1,183;565;753;2,136;5,333;42;1,279;999;561;795;24;303
May 16, 2020;9:45 AM;1,180;530;736;2,192;5,692;42;1,274;1,001;562;801;22;303
May 16, 2020;10:00 AM;1,182;557;713;2,255;5,949;42;1,282;1,014;563;822;82;308
May 16, 2020;10:15 AM;1,181;515;710;2,298;6,131;42;1,285;1,004;563;818;51;306
May 16, 2020;10:30 AM;1,187;515;708;2,352;6,293;42;1,286;998;564;829;57;305
May 16, 2020;10:45 AM;1,182;510;727;2,421;6,436;42;1,285;997;564;818;32;305
May 16, 2020;11:00 AM;1,179;517;732;2,462;6,492;42;1,286;1,001;565;795;29;306
May 16, 2020;11:15 AM;1,179;521;727;2,497;6,536;42;1,285;993;564;796;33;308
May 16, 2020;11:30 AM;1,180;526;708;2,512;6,557;42;1,286;996;559;796;37;305
May 16, 2020;11:45 AM;1,181;515;689;2,549;6,622;42;1,285;1,002;558;785;16;303
May 16, 2020;12:00 PM;1,181;546;672;2,567;6,711;42;1,287;1,004;561;767;97;304
May 16, 2020;12:15 PM;1,181;518;666;2,575;6,735;42;1,286;1,005;562;776;18;305
May 16, 2020;12:30 PM;1,176;521;667;2,612;6,756;42;1,285;1,007;564;776;13;305
May 16, 2020;12:45 PM;1,176;530;653;2,615;6,753;42;1,284;1,015;565;776;12;305
May 16, 2020;1:00 PM;1,176;564;634;2,679;6,758;42;1,284;1,014;559;768;99;303
May 16, 2020;1:15 PM;1,180;520;619;2,741;6,754;42;1,283;1,011;558;765;28;302
May 16, 2020;1:30 PM;1,178;525;590;2,812;6,761;42;1,282;1,006;558;764;29;302
May 16, 2020;1:45 PM;1,182;511;590;2,906;6,686;42;1,275;1,009;555;765;14;302
May 16, 2020;2:00 PM;1,181;522;596;2,915;6,593;42;1,244;1,007;555;734;8;302
May 16, 2020;2:15 PM;1,187;518;600;2,908;6,509;42;1,239;1,012;555;728;17;304
May 16, 2020;2:30 PM;1,187;515;622;2,893;6,388;42;1,216;1,017;555;733;21;303
May 16, 2020;2:45 PM;1,187;517;633;2,943;6,234;42;1,210;1,014;555;733;18;303
May 16, 2020;3:00 PM;1,190;533;630;2,901;6,086;40;1,235;1,015;558;729;19;300
May 16, 2020;3:15 PM;1,191;538;605;2,859;5,886;39;1,268;1,012;556;719;27;298
May 16, 2020;3:30 PM;1,193;539;588;2,858;5,694;39;1,282;1,015;559;715;23;298
May 16, 2020;3:45 PM;1,195;526;597;2,782;5,449;39;1,284;1,014;565;720;19;297
May 16, 2020;4:00 PM;1,197;507;621;2,789;5,196;39;1,274;1,030;564;723;13;299
May 16, 2020;4:15 PM;1,199;530;635;2,710;4,921;39;1,277;1,029;563;722;36;297
May 16, 2020;4:30 PM;1,196;532;636;2,630;4,612;39;1,284;1,034;560;724;104;296
May 16, 2020;4:45 PM;1,201;538;641;2,510;4,281;40;1,285;1,040;560;756;250;299
May 16, 2020;5:00 PM;1,203;513;652;2,415;3,949;41;1,261;1,026;558;783;42;302
May 16, 2020;5:15 PM;1,200;541;663;2,328;3,653;41;1,257;1,035;560;810;48;302
May 16, 2020;5:30 PM;1,202;532;665;2,225;3,314;41;1,284;1,064;568;853;210;300
May 16, 2020;5:45 PM;1,200;554;662;2,212;2,918;41;1,285;1,103;569;861;471;301
May 16, 2020;6:00 PM;1,198;504;657;2,128;2,555;41;1,284;1,113;573;883;309;302
May 16, 2020;6:15 PM;1,202;536;678;2,052;2,168;41;1,283;1,150;578;895;365;302
May 16, 2020;6:30 PM;1,201;547;693;1,944;1,819;41;1,283;1,181;581;905;669;302
May 16, 2020;6:45 PM;1,196;559;713;1,830;1,468;41;1,287;1,295;580;909;908;301
May 16, 2020;7:00 PM;1,199;503;762;1,646;1,161;41;1,304;1,354;580;997;944;303
May 16, 2020;7:15 PM;1,195;531;784;1,565;900;41;1,303;1,428;583;1,009;1,146;302
May 16, 2020;7:30 PM;1,196;543;818;1,438;676;41;1,304;1,478;583;1,007;1,307;304
May 16, 2020;7:45 PM;1,195;538;817;1,369;487;41;1,310;1,521;582;1,017;1,384;303
May 16, 2020;8:00 PM;1,194;528;800;1,322;326;41;1,309;1,552;582;1,038;1,449;302
May 16, 2020;8:15 PM;1,196;540;801;1,281;191;41;1,309;1,585;582;1,069;1,432;301
May 16, 2020;8:30 PM;1,195;559;783;1,276;88;41;1,310;1,622;582;1,097;1,402;304
May 16, 2020;8:45 PM;1,193;535;730;1,297;27;41;1,311;1,653;581;1,112;1,477;305
May 16, 2020;9:00 PM;1,191;551;678;1,305;5;42;1,311;1,673;577;1,121;1,503;305
May 16, 2020;9:15 PM;1,190;553;682;1,261;1;42;1,312;1,682;574;1,120;1,504;304
May 16, 2020;9:30 PM;1,193;544;675;1,239;0;41;1,312;1,685;575;1,117;1,472;303
May 16, 2020;9:45 PM;1,192;519;659;1,236;0;41;1,311;1,676;573;1,125;1,371;302
May 16, 2020;10:00 PM;1,188;575;630;1,250;0;41;1,315;1,654;581;1,117;1,506;304
May 16, 2020;10:15 PM;1,187;513;657;1,278;0;41;1,317;1,648;593;1,118;1,345;303
May 16, 2020;10:30 PM;1,187;494;683;1,313;0;42;1,315;1,652;600;1,115;1,167;303
May 16, 2020;10:45 PM;1,186;490;688;1,345;0;41;1,310;1,641;610;1,103;915;303
May 16, 2020;11:00 PM;1,188;521;707;1,375;0;40;1,312;1,555;647;1,058;1,026;301
May 16, 2020;11:15 PM;1,188;503;755;1,391;0;40;1,305;1,495;661;1,035;853;299
May 16, 2020;11:30 PM;1,189;502;808;1,441;0;40;1,296;1,474;683;1,023;616;300
May 16, 2020;11:45 PM;1,186;482;854;1,487;0;40;1,295;1,441;711;1,010;375;299
May 17, 2020;12:00 AM;1,183;522;876;1,539;0;40;1,287;1,318;695;880;390;300
May 17, 2020;12:15 AM;1,187;522;896;1,551;0;40;1,286;1,248;714;897;311;300
May 17, 2020;12:30 AM;1,188;486;907;1,599;0;40;1,286;1,201;718;888;304;300
May 17, 2020;12:45 AM;1,184;535;900;1,676;0;40;1,287;1,133;726;880;302;298
May 17, 2020;1:00 AM;1,187;544;910;1,769;0;39;1,286;1,082;722;829;285;295
May 17, 2020;1:15 AM;1,189;512;883;1,845;0;38;1,286;1,058;694;826;196;295
May 17, 2020;1:30 AM;1,191;497;886;1,921;0;38;1,286;1,042;673;822;120;294
May 17, 2020;1:45 AM;1,187;500;885;1,972;0;38;1,286;1,026;667;821;113;297
May 17, 2020;2:00 AM;1,184;526;886;2,031;0;38;1,286;1,028;659;795;143;295
May 17, 2020;2:15 AM;1,188;492;911;2,044;0;38;1,286;1,016;658;799;101;295
May 17, 2020;2:30 AM;1,188;491;922;2,062;0;38;1,286;1,012;659;763;62;295
May 17, 2020;2:45 AM;1,192;484;922;2,096;0;38;1,286;1,009;658;722;52;297
May 17, 2020;3:00 AM;1,191;500;909;2,179;0;38;1,285;1,007;659;694;44;296
May 17, 2020;3:15 AM;1,191;483;899;2,241;0;38;1,285;1,003;660;696;47;295
May 17, 2020;3:30 AM;1,190;484;890;2,262;0;38;1,284;1,003;658;694;48;293
May 17, 2020;3:45 AM;1,194;485;873;2,226;0;38;1,283;1,005;658;697;48;296
May 17, 2020;4:00 AM;1,194;495;864;2,202;0;38;1,284;1,011;659;685;43;295
May 17, 2020;4:15 AM;1,195;495;856;2,177;0;38;1,284;1,011;659;689;42;294
May 17, 2020;4:30 AM;1,194;499;833;2,147;0;38;1,284;1,013;659;690;37;295
May 17, 2020;4:45 AM;1,193;497;838;2,141;1;39;1,284;1,014;658;687;36;296
May 17, 2020;5:00 AM;1,196;508;848;2,155;1;40;1,292;1,019;657;682;74;299
May 17, 2020;5:15 AM;1,196;487;861;2,166;9;40;1,297;1,019;656;651;53;299
May 17, 2020;5:30 AM;1,196;488;858;2,168;25;40;1,297;1,017;655;652;42;301
May 17, 2020;5:45 AM;1,191;487;828;2,190;80;40;1,294;1,019;657;648;31;299
May 17, 2020;6:00 AM;1,194;503;813;2,147;189;40;1,291;1,027;660;653;46;300
May 17, 2020;6:15 AM;1,195;503;787;2,022;348;40;1,290;1,027;664;647;57;301
May 17, 2020;6:30 AM;1,197;507;769;1,980;549;40;1,291;1,024;663;650;55;300
May 17, 2020;6:45 AM;1,199;498;757;1,916;797;41;1,291;1,024;665;646;56;298
May 17, 2020;7:00 AM;1,200;484;771;1,788;1,095;41;1,291;1,028;685;632;118;299
May 17, 2020;7:15 AM;1,197;470;755;1,680;1,437;41;1,291;1,026;699;635;68;299
May 17, 2020;7:30 AM;1,198;470;766;1,641;1,828;41;1,291;1,020;703;631;82;301
May 17, 2020;7:45 AM;1,196;471;775;1,646;2,232;41;1,291;957;691;637;51;304
May 17, 2020;8:00 AM;1,196;484;786;1,590;2,669;41;1,291;889;687;644;307;298
May 17, 2020;8:15 AM;1,195;475;768;1,610;3,103;41;1,290;887;670;647;170;295
May 17, 2020;8:30 AM;1,195;472;777;1,627;3,555;41;1,288;887;673;646;134;293
May 17, 2020;8:45 AM;1,196;469;820;1,650;4,003;41;1,285;887;671;644;106;294
May 17, 2020;9:00 AM;1,197;485;833;1,697;4,459;41;1,286;903;675;640;193;294
May 17, 2020;9:15 AM;1,198;481;841;1,741;4,909;41;1,286;902;676;644;93;293
May 17, 2020;9:30 AM;1,198;480;844;1,829;5,342;41;1,285;894;676;641;82;293
May 17, 2020;9:45 AM;1,199;481;854;1,855;5,750;41;1,285;900;672;631;38;292
May 17, 2020;10:00 AM;1,197;481;865;1,894;6,072;39;1,285;922;647;593;60;290
May 17, 2020;10:15 AM;1,195;478;858;1,933;6,380;37;1,284;922;579;585;36;287
May 17, 2020;10:30 AM;1,195;478;864;1,971;6,625;37;1,277;919;562;578;45;285
May 17, 2020;10:45 AM;1,191;477;873;2,019;6,830;37;1,266;917;562;576;31;284
May 17, 2020;11:00 AM;1,192;478;890;2,049;6,975;36;1,262;893;562;567;83;281
May 17, 2020;11:15 AM;1,191;477;924;2,137;7,125;35;1,271;893;562;566;41;279
May 17, 2020;11:30 AM;1,187;477;961;2,107;7,217;35;1,270;891;563;555;22;280
May 17, 2020;11:45 AM;1,187;477;971;2,155;7,283;35;1,269;891;564;563;18;279
May 17, 2020;12:00 PM;1,185;486;974;2,193;7,303;35;1,276;888;563;556;73;279
May 17, 2020;12:15 PM;1,183;481;988;2,252;7,283;35;1,268;886;563;565;17;280
May 17, 2020;12:30 PM;1,183;482;1,018;2,216;7,251;35;1,262;890;564;572;32;280
May 17, 2020;12:45 PM;1,176;472;1,048;2,289;7,214;35;1,234;887;561;575;8;279
May 17, 2020;1:00 PM;1,168;470;1,080;2,293;7,248;35;1,219;895;560;574;6;280
May 17, 2020;1:15 PM;1,170;472;1,104;2,335;7,154;35;1,187;892;556;578;0;279
May 17, 2020;1:30 PM;1,168;475;1,130;2,350;7,128;35;1,147;895;553;575;0;278
May 17, 2020;1:45 PM;1,170;475;1,155;2,387;7,094;35;1,106;893;553;577;0;281
May 17, 2020;2:00 PM;1,176;465;1,164;2,565;7,012;35;1,062;887;550;572;0;282
May 17, 2020;2:15 PM;1,173;470;1,170;2,639;6,888;35;1,057;886;549;568;0;282
May 17, 2020;2:30 PM;1,174;463;1,175;2,693;6,712;35;1,056;885;548;570;0;286
May 17, 2020;2:45 PM;1,174;462;1,176;2,737;6,599;35;1,054;887;549;569;0;282
May 17, 2020;3:00 PM;1,178;474;1,154;2,753;6,396;35;1,055;896;551;576;0;280
May 17, 2020;3:15 PM;1,179;467;1,145;2,845;6,177;35;1,057;887;550;571;1;281
May 17, 2020;3:30 PM;1,179;463;1,147;2,926;5,918;35;1,072;855;550;571;0;280
May 17, 2020;3:45 PM;1,179;462;1,151;2,989;5,695;35;1,095;799;551;579;0;281
May 17, 2020;4:00 PM;1,181;472;1,150;3,003;5,430;35;1,107;764;551;576;7;281
May 17, 2020;4:15 PM;1,180;463;1,154;3,171;5,168;35;1,124;766;552;578;2;282
May 17, 2020;4:30 PM;1,182;471;1,161;3,233;4,885;35;1,169;768;556;574;2;280
May 17, 2020;4:45 PM;1,184;488;1,146;3,202;4,511;35;1,230;777;555;581;16;281
May 17, 2020;5:00 PM;1,182;473;1,140;3,111;4,168;35;1,257;798;553;587;20;281
May 17, 2020;5:15 PM;1,185;476;1,152;3,173;3,844;35;1,246;796;556;589;51;281
May 17, 2020;5:30 PM;1,182;479;1,184;3,250;3,487;35;1,260;812;555;590;48;282
May 17, 2020;5:45 PM;1,182;487;1,180;3,214;3,100;35;1,276;867;540;591;93;281
May 17, 2020;6:00 PM;1,184;481;1,211;3,201;2,689;36;1,275;890;532;656;62;287
May 17, 2020;6:15 PM;1,185;486;1,234;3,143;2,302;36;1,276;897;533;696;291;288
May 17, 2020;6:30 PM;1,184;487;1,248;3,070;1,916;36;1,277;912;536;740;364;288
May 17, 2020;6:45 PM;1,180;488;1,242;3,016;1,551;36;1,278;946;536;774;567;288
May 17, 2020;7:00 PM;1,184;480;1,212;2,959;1,221;36;1,278;1,021;538;811;191;288
May 17, 2020;7:15 PM;1,183;499;1,183;2,769;926;36;1,279;1,074;544;827;438;288
May 17, 2020;7:30 PM;1,185;494;1,154;2,601;685;36;1,281;1,097;547;844;707;288
May 17, 2020;7:45 PM;1,181;508;1,126;2,421;487;36;1,288;1,173;549;829;926;288
May 17, 2020;8:00 PM;1,185;500;1,111;2,287;326;36;1,296;1,264;570;852;1,140;290
May 17, 2020;8:15 PM;1,184;511;1,128;2,182;193;36;1,294;1,324;582;876;1,183;292
May 17, 2020;8:30 PM;1,182;510;1,151;2,127;90;36;1,294;1,359;594;942;1,154;291
May 17, 2020;8:45 PM;1,178;506;1,177;2,072;28;36;1,294;1,375;602;964;1,195;291
